time	x4
55.66666667	0.01834129
55.72222222	0.018419151
55.77777778	0.018379118
55.83333333	0.018689238
55.88888889	0.019928681
55.94444444	0.020646167
56	0.020490538
56.05555556	0.020197241
56.11111111	0.020211869
56.16666667	0.019823659
56.22222222	0.020203985
56.27777778	0.019309836
56.33333333	0.019348003
56.38888889	0.018797254
56.44444444	0.019826351
56.5	0.020865268
56.55555556	0.020636675
56.61111111	0.020713929
56.66666667	0.021119603
56.72222222	0.020561647
56.77777778	0.020338655
56.83333333	0.020083851
56.88888889	0.019731828
56.94444444	0.020035885
57	0.019293593
57.05555556	0.02014333
57.11111111	0.021586478
57.16666667	0.021255095
57.22222222	0.021349479
57.27777778	0.0216807
57.33333333	0.021227348
57.38888889	0.02034875
57.44444444	0.020259028
57.5	0.02067451
57.55555556	0.020594087
57.61111111	0.020402702
57.66666667	0.019817261
57.72222222	0.020667809
57.77777778	0.022397672
57.83333333	0.021895989
57.88888889	0.021894479
57.94444444	0.02139832
58	0.021107736
58.05555556	0.021081178
58.11111111	0.021006096
58.16666667	0.020430727
58.22222222	0.020133284
58.27777778	0.020078223
58.33333333	0.019288782
58.38888889	0.019090973
58.44444444	0.020621805
58.5	0.021616066
58.55555556	0.021285886
58.61111111	0.021357334
58.66666667	0.021301687
58.72222222	0.020888744
58.77777778	0.020887025
58.83333333	0.020878871
58.88888889	0.020356728
58.94444444	0.019939273
59	0.019873379
59.05555556	0.019499617
59.11111111	0.018808764
59.16666667	0.019129985
59.22222222	0.020000914
59.27777778	0.02100706
59.33333333	0.02132668
59.38888889	0.020581768
59.44444444	0.020206599
59.5	0.020821876
59.55555556	0.020805395
59.61111111	0.01981833
59.66666667	0.01916301
59.72222222	0.019435625
59.77777778	0.01873606
59.83333333	0.018361288
59.88888889	0.018426362
59.94444444	0.018370581
60	0.019392041
60.05555556	0.020916484
60.11111111	0.020929519
60.16666667	0.020475874
60.22222222	0.019741314
60.27777778	0.019854707
60.33333333	0.020073085
60.38888889	0.019542125
60.44444444	0.019237053
60.5	0.018673461
60.55555556	0.018394621
60.61111111	0.018127947
60.66666667	0.017968539
60.72222222	0.018290014
60.77777778	0.020027983
60.83333333	0.020978439
60.88888889	0.020564337
60.94444444	0.02010969
61	0.019674965
61.05555556	0.019915144
61.11111111	0.019350023
61.16666667	0.019044993
61.22222222	0.018781365
61.27777778	0.018455662
61.33333333	0.018292977
61.38888889	0.017947945
61.44444444	0.018045336
61.5	0.01864483
61.55555556	0.020144463
61.61111111	0.020022619
61.66666667	0.020145368
61.72222222	0.019452584
61.77777778	0.01941885
61.83333333	0.019194047
61.88888889	0.018940363
61.94444444	0.018406539
62	0.018005142
62.05555556	0.0181537
62.11111111	0.017632181
62.16666667	0.017517982
62.22222222	0.018123836
62.27777778	0.020190441
62.33333333	0.019882077
62.38888889	0.019687392
62.44444444	0.019681401
62.5	0.019645285
62.55555556	0.01955763
62.61111111	0.019324649
62.66666667	0.018254597
62.72222222	0.018133211
62.77777778	0.017581239
62.83333333	0.01755056
62.88888889	0.017354582
62.94444444	0.018930808
63	0.020135346
63.05555556	0.019748795
63.11111111	0.019406065
63.16666667	0.01905481
63.22222222	0.019328179
63.27777778	0.018646721
63.33333333	0.018329298
63.38888889	0.017888706
63.44444444	0.017801494
63.5	0.01728324
63.55555556	0.017345027
63.61111111	0.019037565
63.66666667	0.019959539
63.72222222	0.019521942
63.77777778	0.019237433
63.83333333	0.019344477
63.88888889	0.019027708
63.94444444	0.018214513
64	0.017839183
64.05555556	0.017848954
64.11111111	0.017204988
64.16666667	0.017208144
64.22222222	0.018068953
64.27777778	0.019736537
64.33333333	0.020042988
64.38888889	0.019783273
64.44444444	0.018993662
64.5	0.019216323
64.55555556	0.019086739
64.61111111	0.01869772
64.66666667	0.01805267
64.72222222	0.017903071
64.77777778	0.017552029
64.83333333	0.018469998
64.88888889	0.020526469
64.94444444	0.020462163
65	0.02037464
65.05555556	0.019825562
65.11111111	0.019793371
65.16666667	0.01971278
65.22222222	0.019320115
65.27777778	0.019162421
65.33333333	0.01921935
65.38888889	0.018677391
65.44444444	0.019673579
65.5	0.021201744
65.55555556	0.020758917
65.61111111	0.020654379
65.66666667	0.020667703
65.72222222	0.020372171
65.77777778	0.020471349
65.83333333	0.019707105
65.88888889	0.019188133
65.94444444	0.01915176
66	0.019301737
66.05555556	0.020026234
66.11111111	0.021021234
66.16666667	0.021439504
66.22222222	0.021391347
66.27777778	0.021450163
66.33333333	0.020916134
66.38888889	0.020711049
66.44444444	0.020322449
66.5	0.021051171
66.55555556	0.01965117
66.61111111	0.019586854
66.66666667	0.020110997
66.72222222	0.021170025
66.77777778	0.02169022
66.83333333	0.021657725
66.88888889	0.021627468
66.94444444	0.020810401
67	0.020912442
67.05555556	0.020949242
67.11111111	0.020828231
67.16666667	0.020672554
67.22222222	0.020353264
67.27777778	0.01967598
67.33333333	0.020826224
67.38888889	0.021348413
67.44444444	0.021483029
67.5	0.021369724
67.55555556	0.021261743
67.61111111	0.021823554
67.66666667	0.021607204
67.72222222	0.021360246
67.77777778	0.020877038
67.83333333	0.020520448
67.88888889	0.020140576
67.94444444	0.020508016
68	0.020226548
68.05555556	0.02208621
68.11111111	0.021934891
68.16666667	0.021535101
68.22222222	0.021719417
68.27777778	0.021975804
68.33333333	0.021641831
68.38888889	0.021561586
68.44444444	0.021376009
68.5	0.021219632
68.55555556	0.02081418
68.61111111	0.021217694
68.66666667	0.02042106
68.72222222	0.020578517
68.77777778	0.021454544
68.83333333	0.022325684
68.88888889	0.022057971
68.94444444	0.022131729
69	0.021900825
69.05555556	0.021721425
69.11111111	0.021687622
69.16666667	0.021697609
69.22222222	0.021405168
69.27777778	0.020940695
69.33333333	0.020960354
69.38888889	0.020707436
69.44444444	0.021171218
69.5	0.021472757
69.55555556	0.022021426
69.61111111	0.022570578
69.66666667	0.022518296
69.72222222	0.022297571
69.77777778	0.021621753
69.83333333	0.021299076
69.88888889	0.020993812
69.94444444	0.021189723
70	0.020780185
70.05555556	0.021109013
70.11111111	0.020801661
70.16666667	0.020893672
70.22222222	0.020604767
70.27777778	0.021962825
70.33333333	0.022478894
70.38888889	0.021877876
70.44444444	0.022373529
70.5	0.02185902
70.55555556	0.022358135
70.61111111	0.021872194
70.66666667	0.021720878
70.72222222	0.021694101
70.77777778	0.021268363
70.83333333	0.020971705
70.88888889	0.020442858
70.94444444	0.020662925
71	0.020845606
71.05555556	0.02269855
71.11111111	0.022608243
71.16666667	0.021965482
71.22222222	0.021969525
71.27777778	0.022072183
71.33333333	0.021935076
71.38888889	0.022139122
71.44444444	0.021521033
71.5	0.021473022
71.55555556	0.020851958
71.61111111	0.02106735
71.66666667	0.02114203
71.72222222	0.020701738
71.77777778	0.021013897
71.83333333	0.022222996
71.88888889	0.02261548
71.94444444	0.021772811
72	0.022523379
72.05555556	0.022445783
72.11111111	0.022526617
72.16666667	0.021757319
72.22222222	0.021890489
72.27777778	0.021562217
72.33333333	0.021490059
72.38888889	0.020866448
72.44444444	0.020721674
72.5	0.020328065
72.55555556	0.021005436
72.61111111	0.021970141
72.66666667	0.021984031
72.72222222	0.022327147
72.77777778	0.021793622
72.83333333	0.021849537
72.88888889	0.022003383
72.94444444	0.021663855
73	0.021492478
73.05555556	0.021316252
73.11111111	0.020876404
73.16666667	0.021197367
73.22222222	0.020540396
73.27777778	0.020505812
73.33333333	0.021953884
73.38888889	0.022571494
73.44444444	0.022265241
73.5	0.02254996
73.55555556	0.022011632
73.61111111	0.022222898
73.66666667	0.021429225
73.72222222	0.021205615
73.77777778	0.021066181
73.83333333	0.021170521
73.88888889	0.020165187
73.94444444	0.019808464
74	0.020692179
74.05555556	0.021662152
74.11111111	0.022164029
74.16666667	0.021755579
74.22222222	0.02161928
74.27777778	0.021548041
74.33333333	0.021169842
74.38888889	0.021052011
74.44444444	0.020973909
74.5	0.020260818
74.55555556	0.020341286
74.61111111	0.019813227
74.66666667	0.020482756
74.72222222	0.022129343
74.77777778	0.022028769
74.83333333	0.022069349
74.88888889	0.021536494
74.94444444	0.021631741
75	0.021482406
75.05555556	0.021427989
75.11111111	0.020975458
75.16666667	0.020437241
75.22222222	0.020252076
75.27777778	0.020045049
75.33333333	0.02075714
75.38888889	0.021928001
75.44444444	0.022132384
75.5	0.021559373
75.55555556	0.02188036
75.61111111	0.021589563
75.66666667	0.021406524
75.72222222	0.021322459
75.77777778	0.020684122
75.83333333	0.020868978
75.88888889	0.020831137
75.94444444	0.019881084
76	0.020408615
76.05555556	0.021478208
76.11111111	0.022168952
76.16666667	0.021894233
76.22222222	0.021638269
76.27777778	0.021510568
76.33333333	0.021632056
76.38888889	0.021135696
76.44444444	0.020707334
76.5	0.02072196
76.55555556	0.020212283
76.61111111	0.020150629
76.66666667	0.019168636
76.72222222	0.019612134
76.77777778	0.021861175
76.83333333	0.022264874
76.88888889	0.021814091
76.94444444	0.020869691
77	0.020818478
77.05555556	0.020915911
77.11111111	0.020257402
77.16666667	0.019600058
77.22222222	0.019227659
77.27777778	0.018945331
77.33333333	0.018591449
77.38888889	0.018557161
77.44444444	0.019551343
77.5	0.021092799
77.55555556	0.021356684
77.61111111	0.021228394
77.66666667	0.02028891
77.72222222	0.020624247
77.77777778	0.019655076
77.83333333	0.019686626
77.88888889	0.019056626
77.94444444	0.018624857
78	0.01836786
78.05555556	0.018425052
78.11111111	0.018793324
78.16666667	0.021156987
78.22222222	0.020908067
78.27777778	0.020494301
78.33333333	0.020093947
78.38888889	0.019786251
78.44444444	0.020435637
78.5	0.019630747
78.55555556	0.019101913
78.61111111	0.018981858
78.66666667	0.018097357
78.72222222	0.017702034
78.77777778	0.018628648
78.83333333	0.020688815
78.88888889	0.021064302
78.94444444	0.020181039
79	0.0199564
79.05555556	0.020009539
79.11111111	0.019771913
79.16666667	0.01969266
79.22222222	0.018840446
79.27777778	0.018589463
79.33333333	0.0181005
79.38888889	0.017978027
79.44444444	0.019946066
79.5	0.021188833
79.55555556	0.020877613
79.61111111	0.02006337
79.66666667	0.019727022
79.72222222	0.019838145
79.77777778	0.019269605
79.83333333	0.019068226
79.88888889	0.018811245
79.94444444	0.01814002
80	0.018088288
80.05555556	0.018871974
80.11111111	0.020558616
80.16666667	0.020440421
80.22222222	0.020150412
80.27777778	0.020021358
80.33333333	0.019796182
80.38888889	0.019683875
80.44444444	0.019294171
80.5	0.018436368
80.55555556	0.01828123
80.61111111	0.017911375
80.66666667	0.018344852
80.72222222	0.020597423
80.77777778	0.020382921
80.83333333	0.019956936
80.88888889	0.019605737
80.94444444	0.019633638
81	0.019055825
81.05555556	0.018891428
81.11111111	0.018557712
81.16666667	0.018500314
81.22222222	0.017917673
81.27777778	0.018250002
81.33333333	0.020545527
81.38888889	0.020344053
81.44444444	0.019643508
81.5	0.019734434
81.55555556	0.01981624
81.61111111	0.019357259
81.66666667	0.019378338
81.72222222	0.018626646
81.77777778	0.018109811
81.83333333	0.018489931
81.88888889	0.019796981
81.94444444	0.021451836
82	0.021341377
82.05555556	0.020670953
82.11111111	0.020666739
82.16666667	0.020347604
82.22222222	0.020109695
82.27777778	0.020041711
82.33333333	0.018980595
82.38888889	0.018641543
82.44444444	0.019230611
82.5	0.021040023
82.55555556	0.021745435
82.61111111	0.021206505
82.66666667	0.020659959
82.72222222	0.020463304
82.77777778	0.020413547
82.83333333	0.020490948
82.88888889	0.020394175
82.94444444	0.019863345
83	0.019841242
83.05555556	0.021689788
83.11111111	0.021374174
83.16666667	0.021937468
83.22222222	0.021695936
83.27777778	0.021489801
83.33333333	0.021602285
83.38888889	0.021642834
83.44444444	0.020814663
83.5	0.020485314
83.55555556	0.020715618
83.61111111	0.020842549
83.66666667	0.02194603
83.72222222	0.022248683
83.77777778	0.022039878
83.83333333	0.021929962
83.88888889	0.022266389
83.94444444	0.021902286
84	0.022324035
84.05555556	0.021791089
84.11111111	0.021280134
84.16666667	0.020745877
84.22222222	0.020550295
84.27777778	0.020837312
84.33333333	0.022167522
84.38888889	0.022335929
84.44444444	0.022322149
84.5	0.022466141
84.55555556	0.021627774
84.61111111	0.022019742
84.66666667	0.021568893
84.72222222	0.021379458
84.77777778	0.021230549
84.83333333	0.020985113
84.88888889	0.020848283
84.94444444	0.020523217
85	0.020306788
85.05555556	0.021597863
85.11111111	0.022902053
85.16666667	0.022890224
85.22222222	0.022158665
85.27777778	0.022263066
85.33333333	0.02229212
85.38888889	0.02183655
85.44444444	0.021857278
85.5	0.021030627
85.55555556	0.020802725
85.61111111	0.020560207
85.66666667	0.020653002
85.72222222	0.020061782
85.77777778	0.019716235
85.83333333	0.021727786
85.88888889	0.022466124
85.94444444	0.022582541
86	0.022128098
86.05555556	0.021658889
86.11111111	0.021353097
86.16666667	0.022324992
86.22222222	0.021518865
86.27777778	0.021317411
86.33333333	0.021160459
86.38888889	0.020704485
86.44444444	0.020460727
86.5	0.020199006
86.55555556	0.020067085
86.61111111	0.021450672
86.66666667	0.022339672
86.72222222	0.021969108
86.77777778	0.021975616
86.83333333	0.021525703
86.88888889	0.021974434
86.94444444	0.021433433
87	0.020739035
87.05555556	0.021164513
87.11111111	0.020215248
87.16666667	0.019893946
87.22222222	0.019943505
87.27777778	0.019476998
87.33333333	0.019753744
87.38888889	0.021543157
87.44444444	0.022301211
87.5	0.022085833
87.55555556	0.021492273
87.61111111	0.021451554
87.66666667	0.021079576
87.72222222	0.020917853
87.77777778	0.020420996
87.83333333	0.019666169
87.88888889	0.020023233
87.94444444	0.019875667
88	0.019205372
88.05555556	0.019026096
88.11111111	0.019804019
88.16666667	0.021065782
88.22222222	0.021644891
88.27777778	0.020603454
88.33333333	0.021133024
88.38888889	0.020973212
88.44444444	0.021015054
88.5	0.020303934
88.55555556	0.020561071
88.61111111	0.019622426
88.66666667	0.019799708
88.72222222	0.019608162
88.77777778	0.019074719
88.83333333	0.019029177
88.88888889	0.020789732
88.94444444	0.021005738
89	0.021027061
89.05555556	0.020584004
89.11111111	0.020529865
89.16666667	0.020546121
89.22222222	0.020679216
89.27777778	0.019675964
89.33333333	0.018863205
89.38888889	0.018616695
89.44444444	0.018775721
89.5	0.017851156
89.55555556	0.018518031
89.61111111	0.020225891
89.66666667	0.020609938
89.72222222	0.020119772
89.77777778	0.019977506
89.83333333	0.019661829
89.88888889	0.019305829
89.94444444	0.019503733
90	0.019104565
90.05555556	0.018474405
90.11111111	0.018609747
90.16666667	0.018220209
90.22222222	0.017986625
90.27777778	0.020242479
90.33333333	0.020806258
90.38888889	0.020343599
90.44444444	0.0202555
90.5	0.019586165
90.55555556	0.019978855
90.61111111	0.019621402
90.66666667	0.019403563
90.72222222	0.019000478
90.77777778	0.018723683
90.83333333	0.018988113
90.88888889	0.019883011
90.94444444	0.021019401
91	0.02146524
91.05555556	0.020951885
91.11111111	0.020300766
91.16666667	0.020964471
91.22222222	0.020655911
91.27777778	0.019967248
91.33333333	0.02072491
91.38888889	0.020391503
91.44444444	0.020022434
91.5	0.020302435
91.55555556	0.022822237
91.61111111	0.021816735
91.66666667	0.02241271
91.72222222	0.02247991
91.77777778	0.021077529
91.83333333	0.02211138
91.88888889	0.021495266
91.94444444	0.021655301
92	0.021051737
92.05555556	0.021174982
92.11111111	0.021547593
92.16666667	0.023190985
92.22222222	0.022561657
92.27777778	0.022642898
92.33333333	0.022608868
92.38888889	0.022134017
92.44444444	0.0221473
92.5	0.022148083
92.55555556	0.022436805
92.61111111	0.02120649
92.66666667	0.021451765
92.72222222	0.021267313
92.77777778	0.022176508
92.83333333	0.023089862
92.88888889	0.023097547
92.94444444	0.022874522
93	0.0225926
93.05555556	0.022416114
93.11111111	0.022105318
93.16666667	0.022230388
93.22222222	0.021774992
93.27777778	0.021735395
93.33333333	0.021319525
93.38888889	0.021213837
93.44444444	0.020989474
93.5	0.022286876
93.55555556	0.022949764
93.61111111	0.022939015
93.66666667	0.02335558
93.72222222	0.022022441
93.77777778	0.022062405
93.83333333	0.02263391
93.88888889	0.021758134
93.94444444	0.02159643
94	0.021608375
94.05555556	0.02133479
94.11111111	0.02157335
94.16666667	0.0211029
94.22222222	0.021210765
94.27777778	0.022350561
94.33333333	0.023480587
94.38888889	0.022399902
94.44444444	0.022681679
94.5	0.022056725
94.55555556	0.022322505
94.61111111	0.022081419
94.66666667	0.021696728
94.72222222	0.021710418
94.77777778	0.021532561
94.83333333	0.021335571
94.88888889	0.020578221
94.94444444	0.020910692
95	0.020035615
95.05555556	0.022005246
95.11111111	0.022666542
95.16666667	0.022364712
95.22222222	0.022409261
95.27777778	0.021961495
95.33333333	0.02178937
95.38888889	0.02180018
95.44444444	0.021738738
95.5	0.021187218
95.55555556	0.021104093
95.61111111	0.02083722
95.66666667	0.020608775
95.72222222	0.02052733
95.77777778	0.020318607
95.83333333	0.021682954
95.88888889	0.022723752
95.94444444	0.022061434
96	0.02182202
96.05555556	0.021699333
96.11111111	0.02160499
96.16666667	0.021634091
96.22222222	0.021194527
96.27777778	0.020811006
96.33333333	0.020187289
96.38888889	0.020706903
96.44444444	0.020627115
96.5	0.019701503
96.55555556	0.019193657
96.61111111	0.020642548
96.66666667	0.022117812
96.72222222	0.02230977
96.77777778	0.021798759
96.83333333	0.021709406
96.88888889	0.021136117
96.94444444	0.021099147
97	0.020923055
97.05555556	0.020504438
97.11111111	0.020282851
97.16666667	0.019869271
97.22222222	0.019890838
97.27777778	0.019334811
97.33333333	0.019305256
97.38888889	0.020628881
97.44444444	0.021367779
97.5	0.021432673
97.55555556	0.020754942
97.61111111	0.020888001
97.66666667	0.021157023
97.72222222	0.020491969
97.77777778	0.020139733
97.83333333	0.019871176
97.88888889	0.019139975
97.94444444	0.018985133
98	0.018407022
98.05555556	0.018139743
98.11111111	0.01955238
98.16666667	0.020940263
98.22222222	0.020739886
98.27777778	0.020575936
98.33333333	0.020067194
98.38888889	0.020652799
98.44444444	0.020403439
98.5	0.020005726
98.55555556	0.019303141
98.61111111	0.019082152
98.66666667	0.018840828
98.72222222	0.018979132
98.77777778	0.01847484
98.83333333	0.020020739
98.88888889	0.021199669
98.94444444	0.02128078
99	0.020343619
99.05555556	0.020780412
99.11111111	0.020518575
99.16666667	0.020734757
99.22222222	0.020716651
99.27777778	0.020043923
99.33333333	0.019619161
99.38888889	0.019181208
99.44444444	0.018677992
99.5	0.019900224
99.55555556	0.02123571
99.61111111	0.021076788
99.66666667	0.02140231
99.72222222	0.020879595
99.77777778	0.020778232
99.83333333	0.020901532
99.88888889	0.020336127
99.94444444	0.020339699
100	0.020299879
100.0555556	0.019637554
100.1111111	0.019678706
100.1666667	0.020210315
100.2222222	0.021639259
100.2777778	0.021694232
100.3333333	0.021530139
100.3888889	0.021438722
100.4444444	0.021907815
100.5	0.021756313
100.5555556	0.021468359
100.6111111	0.020910908
100.6666667	0.021077175
100.7222222	0.020402251
100.7777778	0.020708803
100.8333333	0.021801861
100.8888889	0.022312987
100.9444444	0.022288802
101	0.022204775
101.0555556	0.022389094
101.1111111	0.022135634
101.1666667	0.021604337
101.2222222	0.021865496
101.2777778	0.021670852
101.3333333	0.021575241
101.3888889	0.021459777
101.4444444	0.021938347
101.5	0.022297079
101.5555556	0.022820236
101.6111111	0.023116257
101.6666667	0.023174248
101.7222222	0.022962066
101.7777778	0.022924569
101.8333333	0.023255374
101.8888889	0.02287574
101.9444444	0.021841978
102	0.022191475
102.0555556	0.022019737
102.1111111	0.022324666
102.1666667	0.022809571
102.2222222	0.023265932
102.2777778	0.023807392
102.3333333	0.023086717
102.3888889	0.022987201
102.4444444	0.023182832
102.5	0.022940016
102.5555556	0.022177842
102.6111111	0.022703543
102.6666667	0.022108833
102.7222222	0.022177792
102.7777778	0.022036362
102.8333333	0.022214018
102.8888889	0.021948401
102.9444444	0.021858256
103	0.023490549
103.0555556	0.023120232
103.1111111	0.022707863
103.1666667	0.022616568
103.2222222	0.022280256
103.2777778	0.022533803
103.3333333	0.022424405
103.3888889	0.022074132
103.4444444	0.02239428
103.5	0.021710154
103.5555556	0.021570884
103.6111111	0.021454906
103.6666667	0.021605776
103.7222222	0.022269451
103.7777778	0.022941986
103.8333333	0.022660794
103.8888889	0.022588678
103.9444444	0.02312752
104	0.022033735
104.0555556	0.022567086
104.1111111	0.02188918
104.1666667	0.021515252
104.2222222	0.02180265
104.2777778	0.021402369
104.3333333	0.021018197
104.3888889	0.021025359
104.4444444	0.020494029
104.5	0.021709448
104.5555556	0.022567666
104.6111111	0.02242308
104.6666667	0.021996383
104.7222222	0.022303392
104.7777778	0.022027817
104.8333333	0.022420915
104.8888889	0.021924462
104.9444444	0.021175499
105	0.021571735
105.0555556	0.021237336
105.1111111	0.021281545
105.1666667	0.020755901
105.2222222	0.020894555
105.2777778	0.021163367
105.3333333	0.022639991
105.3888889	0.022775553
105.4444444	0.022305948
105.5	0.022165544
105.5555556	0.021875289
105.6111111	0.021295906
105.6666667	0.021609345
105.7222222	0.021737054
105.7777778	0.020854757
105.8333333	0.021007774
105.8888889	0.020299509
105.9444444	0.020115545
106	0.020328931
106.0555556	0.022123763
106.1111111	0.021639211
106.1666667	0.021840857
106.2222222	0.021836435
106.2777778	0.021341167
106.3333333	0.021569747
106.3888889	0.021726563
106.4444444	0.021109034
106.5	0.020495521
106.5555556	0.020651174
106.6111111	0.020757002
106.6666667	0.019866896
106.7222222	0.02033491
106.7777778	0.021551627
106.8333333	0.021867322
106.8888889	0.021670231
106.9444444	0.021676083
107	0.021435937
107.0555556	0.02087753
107.1111111	0.020597627
107.1666667	0.020800498
107.2222222	0.020400491
107.2777778	0.020012632
107.3333333	0.019789946
107.3888889	0.019330085
107.4444444	0.019818153
107.5	0.020659109
107.5555556	0.021039075
107.6111111	0.020599073
107.6666667	0.020587727
107.7222222	0.020889487
107.7777778	0.020704519
107.8333333	0.020576759
107.8888889	0.019965393
107.9444444	0.019816421
108	0.019798091
108.0555556	0.019505006
108.1111111	0.019965641
108.1666667	0.022062773
108.2222222	0.021752177
108.2777778	0.021484867
108.3333333	0.020986573
108.3888889	0.021142391
108.4444444	0.020984404
108.5	0.020762825
108.5555556	0.020177918
108.6111111	0.02038377
108.6666667	0.02027372
108.7222222	0.020187594
108.7777778	0.021663288
108.8333333	0.021928813
108.8888889	0.021762009
108.9444444	0.021765539
109	0.021645722
109.0555556	0.021850412
109.1111111	0.021980963
109.1666667	0.02135974
109.2222222	0.021335308
109.2777778	0.021366672
109.3333333	0.021076985
109.3888889	0.021983944
109.4444444	0.022441659
109.5	0.022658604
109.5555556	0.022364431
109.6111111	0.02231979
109.6666667	0.022448398
109.7222222	0.022189125
109.7777778	0.022509963
109.8333333	0.021917774
109.8888889	0.021577352
109.9444444	0.021591832
110	0.021893322
110.0555556	0.022822916
110.1111111	0.02347103
110.1666667	0.023116998
110.2222222	0.023230299
110.2777778	0.02243099
110.3333333	0.022830635
110.3888889	0.022859936
110.4444444	0.022174669
110.5	0.021938976
110.5555556	0.021746038
110.6111111	0.021767831
110.6666667	0.021867878
110.7222222	0.021646682
110.7777778	0.023031535
110.8333333	0.023571303
110.8888889	0.023412491
110.9444444	0.022747173
111	0.022734809
111.0555556	0.023262214
111.1111111	0.022471768
